Gene_ID	Control_1	Control_2	Control_3	Control_4	PDX_1	PDX_2	PDX_3	PDX_4
ENSMUSG00000114429	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114430	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114431	0.118071	0.101044	0.184047	0.090219	0.201378	0.166873	0.256049	0.167083
ENSMUSG00000114432	0.000000	0.000000	0.000000	0.015662	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114433	0.096007	0.044954	0.063412	0.126002	0.026324	0.054966	0.069209	0.028979
ENSMUSG00000114434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114436	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114438	0.000000	0.244060	0.164083	0.255918	0.000000	0.000000	0.901280	0.000000
ENSMUSG00000114439	0.0	0.0	0.0	0.0	0.792869	0.000000	1.458207	0.000000
ENSMUSG00000114440	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003257
ENSMUSG00000114441	0.0	0.0	0.0	0.0	0.0	0.0	0.034912	0.0
ENSMUSG00000114442	0.000000	0.000000	0.000000	0.0	0.000000	0.020131	0.038785	0.000000
ENSMUSG00000114443	0.121165	0.095284	0.153643	0.138431	0.089693	0.046924	0.151878	0.0
ENSMUSG00000114444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114446	0.000000	0.000000	0.196108	0.000000	0.000000	0.000000	0.033047	0.000000
ENSMUSG00000114447	0.0	0.060546	0.0	0.138837	0.129971	0.0	0.0	0.0
ENSMUSG00000114448	0.000000	0.000000	0.000000	0.000000	0.036624	0.000000	0.000000	0.000000
ENSMUSG00000114449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114450	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114452	0.219057	0.271734	0.437645	0.571797	0.419010	0.181307	0.400677	0.287165
ENSMUSG00000114453	0.0	0.005975	0.000000	0.000000	0.000000	0.000000	0.005357	0.006556
ENSMUSG00000114454	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114456	1.045724	1.057538	0.784354	1.230484	1.411317	0.864617	1.425631	1.540058
ENSMUSG00000114457	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114458	0.000000	0.176407	0.048630	0.075304	0.048567	0.130873	0.212174	0.050879
ENSMUSG00000114459	0.0	0.032429	0.016386	0.0	0.014868	0.0	0.0	0.0
ENSMUSG00000114460	0.006299	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114462	0.016955	0.016625	0.040635	0.0	0.007925	0.017191	0.016455	0.023599
ENSMUSG00000114463	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000000
ENSMUSG00000114466	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.000000	0.000000
ENSMUSG00000114467	0.000000	0.000000	0.000000	0.003257	0.000000	0.005213	0.000000	0.000000
ENSMUSG00000114468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114469	0.120640	0.027489	0.041105	0.000000	0.040204	0.088136	0.189106	0.085015
ENSMUSG00000114470	0.725450	0.517938	0.172209	0.866978	0.513806	0.363805	0.429539	0.822084
ENSMUSG00000114471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114473	0.000000	0.0	0.000000	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114477	0.139642	0.048566	0.069581	0.000000	0.000000	0.382704	0.000000	0.000000
ENSMUSG00000114478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114479	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114480	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114481	0.217025	0.000000	0.499517	0.000000	0.519336	0.000000	0.145355	0.297873
ENSMUSG00000114482	0.083634	0.021068	0.061228	0.043781	0.063461	0.0	0.0	0.0
ENSMUSG00000114483	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114487	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114488	1.124842	1.568328	0.975552	1.429660	1.268673	1.388968	0.848323	2.086119
ENSMUSG00000114489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114490	0.0	0.0	0.0	0.0	0.0	0.000000	0.000000	0.0
ENSMUSG00000114491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114492	0.270451	0.088298	0.197687	0.346752	0.154629	0.181991	0.244587	0.278991
ENSMUSG00000114493	0.081129	0.100310	0.113664	0.250119	0.439592	0.259655	0.173166	0.023971
ENSMUSG00000114494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114496	0.056396	0.000000	0.073398	0.000000	0.112813	0.077949	0.112941	0.072792
ENSMUSG00000114497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114500	3.324359	4.237515	4.093263	3.451832	4.129687	2.592343	2.955684	2.836500
ENSMUSG00000114501	0.152857	0.290393	0.270822	0.162253	0.202251	0.217873	0.167263	0.104990
ENSMUSG00000114502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114503	0.000000	0.000000	0.000000	0.000000	0.000000	0.045677	0.000000	0.000000
ENSMUSG00000114504	0.220360	0.149599	0.237545	0.241212	0.461356	0.584074	0.199598	0.194379
ENSMUSG00000114505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114506	0.0	0.0	0.0	0.035141	0.0	0.0	0.0	0.0
ENSMUSG00000114507	0.000000	0.000000	0.000000	0.000000	0.000000	0.088125	0.000000	0.000000
ENSMUSG00000114508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114510	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114511	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114513	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114515	27.478828	34.688328	34.146111	32.975746	41.706005	35.778419	35.892132	48.028511
ENSMUSG00000114516	0.222978	0.109762	0.019700	0.000000	0.150007	0.000000	0.000000	0.055306
ENSMUSG00000114517	0.0	0.0	0.0	0.0	0.012969	0.0	0.0	0.0
ENSMUSG00000114518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114519	0.000000	0.006692	0.023892	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114520	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114521	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114524	0.100792	0.123360	0.342983	0.025191	0.125295	0.057356	0.366099	0.152906
ENSMUSG00000114525	0.0	0.0	0.0	0.0	0.0	0.000000	0.0	0.0
ENSMUSG00000114526	0.000000	0.000000	0.206104	0.000000	0.000000	0.000000	0.107242	0.198113
ENSMUSG00000114527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114529	0.231508	0.413993	0.235352	0.290227	0.336127	0.302195	0.198162	0.395990
ENSMUSG00000114530	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114531	0.000000	0.000000	0.0	0.039829	0.000000	0.000000	0.000000	0.0
ENSMUSG00000114532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114533	0.021465	0.0	0.0	0.008284	0.0	0.011104	0.0	0.0
ENSMUSG00000114534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114535	0.104367	0.241196	0.046095	0.012889	0.000000	0.122174	0.105712	0.035458
ENSMUSG00000114536	0.000000	0.028470	0.000000	0.000000	0.000000	0.000000	0.0	0.000000
ENSMUSG00000114537	0.000000	0.176969	0.071288	0.061644	0.000000	0.000000	0.012386	0.000000
ENSMUSG00000114538	0.021495	0.0	0.000000	0.000000	0.0	0.0	0.000000	0.100515
ENSMUSG00000114539	0.069909	0.170982	0.000000	0.067540	0.668274	0.587500	0.204813	0.045599
ENSMUSG00000114540	12.627403	13.357277	14.633419	16.025524	12.528916	11.906736	12.739642	10.633342
ENSMUSG00000114541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114542	0.000000	0.0	0.000000	0.000000	0.0	0.0	0.000000	0.000000
ENSMUSG00000114543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114544	0.0	0.217407	0.0	0.000000	0.0	0.0	0.0	0.0
ENSMUSG00000114545	0.000000	0.095876	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114547	2.898571	3.311562	3.417882	3.535374	1.741852	1.676477	1.843882	1.641414
ENSMUSG00000114548	0.0	0.0	0.0	0.0	0.0	0.036230	0.0	0.0
ENSMUSG00000114549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114550	0.0	0.000000	0.0	0.000000	0.000000	0.000000	0.000000	0.0
ENSMUSG00000114551	0.333598	0.379069	0.532917	0.522338	0.465405	0.332448	0.273183	0.353627
ENSMUSG00000114552	0.000000	0.369141	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114553	0.000000	0.0	0.000000	0.0	0.000000	0.148975	0.0	0.076877
ENSMUSG00000114554	0.074387	0.859814	0.770312	0.614735	0.321413	0.641414	0.322848	0.590568
ENSMUSG00000114555	0.092155	0.046116	0.058823	0.024883	0.032427	0.150383	0.071795	0.075070
ENSMUSG00000114556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114557	0.144094	0.284074	0.105354	0.197156	0.214266	0.223769	0.240846	0.326269
ENSMUSG00000114558	2.596572	2.831710	2.609652	2.706110	3.082746	2.946663	2.950829	2.773801
ENSMUSG00000114559	0.000000	0.160615	0.119168	0.000000	0.093076	0.000000	0.000000	0.000000
ENSMUSG00000114560	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114563	0.000000	0.593171	0.282285	0.000000	0.000000	0.563193	0.170362	0.317481
ENSMUSG00000114564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114566	0.0	0.0	0.0	0.0	0.0	0.000000	0.0	0.0
ENSMUSG00000114567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114568	0.189268	0.263418	0.228659	0.204311	0.358316	0.261997	0.177884	0.332687
ENSMUSG00000114569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114570	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114571	1.110214	0.825295	0.204694	3.002576	0.496246	0.143275	0.069998	2.483741
ENSMUSG00000114572	0.0	0.0	0.019305	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114573	0.0	0.000000	0.0	0.0	0.000000	0.0	0.202208	0.000000
ENSMUSG00000114574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114575	0.000000	0.000000	0.411282	0.000000	0.000000	0.158828	0.305381	0.241235
ENSMUSG00000114576	0.000000	0.0	0.000000	0.0	0.0	0.000000	0.000000	0.0
ENSMUSG00000114577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114579	3.653230	3.459694	3.949797	3.686165	3.205195	2.916587	3.081349	3.732520
ENSMUSG00000114580	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114581	0.134929	0.175199	0.083887	0.094713	0.152489	0.136536	0.213048	0.261017
ENSMUSG00000114582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114584	0.082490	0.119574	0.077352	0.085158	0.134760	0.177008	0.166789	0.135988
ENSMUSG00000114585	0.000000	0.068041	0.000000	0.103856	0.061144	0.000000	0.000000	0.142218
ENSMUSG00000114586	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114588	0.000000	0.000000	0.000000	0.000000	0.000000	0.002172	0.000000	0.000000
ENSMUSG00000114589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114590	0.061205	0.199534	0.131221	0.137231	0.0	0.0	0.088062	0.0
ENSMUSG00000114591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114592	0.000000	0.005506	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114593	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114594	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114595	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.031631
ENSMUSG00000114596	0.553406	0.525485	0.757911	0.173823	0.000000	0.660980	0.209928	0.669928
ENSMUSG00000114597	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114598	0.262894	0.057108	0.025726	0.088853	0.291091	0.018087	0.117766	0.120618
ENSMUSG00000114599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114600	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114601	0.000000	0.000000	0.000000	0.059515	0.150720	0.020632	0.000000	0.000000
ENSMUSG00000114602	0.162305	0.323856	0.198522	0.107291	0.378194	0.182636	0.203609	0.105045
ENSMUSG00000114603	0.209061	0.138760	0.172765	0.000000	0.075930	0.131910	0.012889	0.000000
ENSMUSG00000114604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114605	0.244101	0.297802	0.166184	0.164755	0.258275	0.395864	0.140275	0.314398
ENSMUSG00000114606	0.0	0.0	0.0	0.0	0.024671	0.0	0.0	0.0
ENSMUSG00000114607	2.091323	2.172477	2.026275	1.862009	1.869780	1.979973	1.909311	1.193719
ENSMUSG00000114608	0.675704	0.130770	0.682251	0.829469	1.167687	0.434677	1.156754	0.445631
ENSMUSG00000114609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114610	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114611	0.0	0.0	0.0	0.009762	0.0	0.000000	0.000000	0.010269
ENSMUSG00000114612	0.239333	0.097591	0.104819	0.185010	0.330542	0.249042	0.328805	0.351454
ENSMUSG00000114613	0.0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114616	0.0	0.000000	0.0	0.000000	0.000000	0.000000	0.000000	0.0
ENSMUSG00000114617	0.125042	0.139392	0.138911	0.092159	0.079263	0.117593	0.117910	0.074031
ENSMUSG00000114618	0.069599	0.000000	0.150295	0.0	0.0	0.071805	0.0	0.000000
ENSMUSG00000114619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114620	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114622	0.184744	0.098938	0.236663	0.108059	0.246377	0.253683	0.088364	0.258644
ENSMUSG00000114623	0.0	0.0	0.0	0.000000	0.0	0.0	0.000000	0.000000
ENSMUSG00000114624	0.0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114626	0.0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114627	0.045510	0.071606	0.034025	0.012275	0.037995	0.026030	0.000000	0.028053
ENSMUSG00000114628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114629	0.0	0.000000	0.0	0.000000	0.000000	0.000000	0.000000	0.0
ENSMUSG00000114630	0.000000	0.0	0.0	0.000000	0.0	0.0	0.000000	0.000000
ENSMUSG00000114631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114632	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114635	0.463980	0.104793	0.246164	0.152741	0.241109	0.000000	0.235878	0.109590
ENSMUSG00000114636	0.0	0.0	0.0	0.0	0.0	0.041969	0.0	0.012735
ENSMUSG00000114637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114638	0.060293	0.047594	0.056374	0.000000	0.083369	0.000000	0.000000	0.100535
ENSMUSG00000114639	0.0	0.0	0.0	0.0	0.0	0.0	0.000000	0.0
ENSMUSG00000114640	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114642	0.634261	0.674308	0.706729	0.820562	0.584466	0.474174	0.637265	0.615188
ENSMUSG00000114643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114644	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114647	0.0	0.0	0.0	0.0	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114648	0.0	0.0	0.0	0.0	0.000000	0.0	0.0	0.0
ENSMUSG00000114649	0.000000	0.000000	0.019526	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114650	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114653	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000000
ENSMUSG00000114655	0.0	0.0	0.0	0.047804	0.092918	0.048335	0.0	0.0
ENSMUSG00000114656	0.0	0.0	0.000000	0.0	0.0	0.000000	0.000000	0.0
ENSMUSG00000114657	0.000000	0.000000	0.0	0.0	0.000000	0.000000	0.000000	0.0
ENSMUSG00000114658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114659	0.0	0.0	0.0	0.000000	0.0	0.0	0.0	0.0
ENSMUSG00000114660	0.149155	0.019006	0.092839	0.117817	0.037517	0.039483	0.115517	0.038670
ENSMUSG00000114661	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114662	0.075343	0.000000	0.169443	0.113308	0.075028	0.000000	0.091738	0.094989
ENSMUSG00000114663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114664	0.151913	0.021000	0.0	0.0	0.065491	0.0	0.0	0.066096
ENSMUSG00000114665	0.059424	0.000000	0.000000	0.0	0.0	0.040988	0.0	0.111045
ENSMUSG00000114666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114669	0.0	0.0	0.0	0.000000	0.0	0.0	0.000000	0.0
ENSMUSG00000114670	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114672	0.000000	0.117882	0.000000	0.000000	0.000000	0.000000	0.000000	0.122012
ENSMUSG00000114673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114675	0.0	0.0	0.0	0.0	0.0	0.0	0.000000	0.0
ENSMUSG00000114676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114677	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114678	0.000000	0.0	0.0	0.0	0.0	0.0	0.160759	0.0
ENSMUSG00000114679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114680	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114681	0.0	0.000000	0.000000	0.0	0.206996	0.000000	0.080933	0.0
ENSMUSG00000114682	0.0	0.0	0.000000	0.0	0.0	0.0	0.0	0.279325
ENSMUSG00000114683	0.100080	0.094339	0.0	0.103919	0.0	0.030945	0.099781	0.0
ENSMUSG00000114684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114686	0.000000	0.000000	0.000000	0.103587	0.000000	0.281367	0.000000	0.163858
ENSMUSG00000114687	0.305700	0.432133	0.541479	0.566849	0.403376	0.312752	0.700855	0.287958
ENSMUSG00000114688	0.000000	0.000000	2.209396	0.000000	2.007163	2.131781	0.000000	2.177248
ENSMUSG00000114689	0.144493	0.000000	0.000000	0.146167	0.142063	0.000000	0.215795	0.0
ENSMUSG00000114690	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114691	0.000000	0.041464	0.000000	0.000000	0.000000	0.000000	0.000000	0.103077
ENSMUSG00000114692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114696	0.041681	0.041048	0.000000	0.052644	0.082430	0.121778	0.252107	0.127943
ENSMUSG00000114697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114698	0.0	0.0	0.0	0.242180	0.0	0.0	0.0	0.0
ENSMUSG00000114699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114700	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114701	0.0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114702	0.000000	0.035289	0.000000	0.026959	0.013223	0.003710	0.025574	0.000000
ENSMUSG00000114703	0.0	0.0	0.112109	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114704	0.000000	0.061798	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114705	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114707	0.276742	0.657151	0.397954	0.363234	0.320141	0.358400	0.281867	0.241769
ENSMUSG00000114708	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000114709	0.301332	0.309856	0.157780	0.143496	0.394807	0.623198	0.683684	1.245275
ENSMUSG00000114710	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114711	0.007310	0.014564	0.007245	0.007653	0.018489	0.0	0.009882	0.007537
ENSMUSG00000114712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114714	0.018516	0.097811	0.000000	0.126750	0.139502	0.051088	0.049919	0.118593
ENSMUSG00000114715	0.0	0.000000	0.0	0.0	0.0	0.066144	0.000000	0.000000
ENSMUSG00000114717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114718	0.0	0.000000	0.000000	0.0	0.000000	0.0	0.0	0.000000
ENSMUSG00000114719	0.0	0.000000	0.0	0.0	0.0	0.0	0.000000	0.000000
ENSMUSG00000114720	0.0	0.0	0.0	0.0	0.0	0.0	0.000000	0.0
